source,page,text,entity_text,entity_label
jul-2021_OCR.pdf,54,CONJUGALE LESBIENNE ,CONJUGALE LESBIENNE,PLACE_NAME
jul-2021_OCR.pdf,54,GRIS- MONTRÉAL ,GRIS- MONTRÉAL,PLACE_NAME
jul-2021_OCR.pdf,54,"2075, rue Plessis, groupeMEETING ","2075, rue Plessis, groupeMEETING",FULL_ADDRESS
jul-2021_OCR.pdf,54,POMPIER GAI OU BI ,POMPIER GAI OU BI,PLACE_NAME
jul-2021_OCR.pdf,54,"2075, Plessis, bureau 207 ","2075, Plessis, bureau 207",FULL_ADDRESS
jul-2021_OCR.pdf,54,ALLIANCE ARC-EN-CIEL DE QC ,ALLIANCE ARC-EN-CIEL DE QC,PLACE_NAME
jul-2021_OCR.pdf,54,"T. 418-809-3383 435, rue du Roi , ","435, rue du Roi",FULL_ADDRESS
jul-2021_OCR.pdf,54,PRISME ,PRISME,PLACE_NAME
jul-2021_OCR.pdf,54,GRIS CHAUDIÈRE-APPALACHES ,GRIS CHAUDIÈRE-APPALACHES,PLACE_NAME
jul-2021_OCR.pdf,54,GRIS ESTRIE ,GRIS ESTRIE,PLACE_NAME
jul-2021_OCR.pdf,54,GRIS-MAURICIE/ ,GRIS-MAURICIE/,PLACE_NAME
jul-2021_OCR.pdf,54,CAFÉ-CAUSERIE POURFEMMES ,CAFÉ-CAUSERIE POURFEMMES,PLACE_NAME
jul-2021_OCR.pdf,54,SAGUENAY-LAC-SAINT-JEAN ,SAGUENAY-LAC-SAINT-JEAN,PLACE_NAME
jul-2021_OCR.pdf,54,"260, rue Racine, à Chicoutimi ","260, rue Racine, à Chicoutimi",FULL_ADDRESS
jul-2021_OCR.pdf,54,SHERBROOKE ,SHERBROOKE,PLACE_NAME
jul-2021_OCR.pdf,54,ENTRE-ELLES SHERBROOKE ,SHERBROOKE,CITY
jul-2021_OCR.pdf,54,IRIS ESTRIE ,IRIS ESTRIE,PLACE_NAME
jul-2021_OCR.pdf,54,leurs amis de l'Université de Mtl. ,Mtl,CITY
jul-2021_OCR.pdf,54,"847, rue Cherrier, #201 ","847, rue Cherrier, #201",FULL_ADDRESS
jul-2021_OCR.pdf,54,CONCORDIA QUEERCOLLECTIVE ,CONCORDIA QUEERCOLLECTIVE,PLACE_NAME
jul-2021_OCR.pdf,54,GRIS- MONTRÉAL ,GRIS- MONTRÉAL,PLACE_NAME
jul-2021_OCR.pdf,54,QUEER MCGILL ,QUEER MCGILL,PLACE_NAME
jul-2021_OCR.pdf,54,RÉPITSS- UQAM ,RÉPITSS- UQAM,PLACE_NAME
jul-2021_OCR.pdf,54,"T. 514-987-3000, #4041 320, rue ","#4041 320, rue",FULL_ADDRESS
jul-2021_OCR.pdf,54,"Ste-Catherine Est, local DS-3125 ",Ste-Catherine Est,PLACE_NAME
jul-2021_OCR.pdf,54,Comité gai de l'asso étudiante ,Comité gai,PLACE_NAME
jul-2021_OCR.pdf,54,GROUPE GAI UNIVERSITÉ LAVAL ,GROUPE GAI UNIVERSITÉ,PLACE_NAME
jul-2021_OCR.pdf,54,GRIS CHAUDIÈRE-APPALACHES ,GRIS CHAUDIÈRE-APPALACHES,PLACE_NAME
jul-2021_OCR.pdf,54,"T. 579-488-8004 170, St-Antoine ","170, St-Antoine",FULL_ADDRESS
jul-2021_OCR.pdf,54,"Nord , local 107, Granby ","107, Granby",FULL_ADDRESS
jul-2021_OCR.pdf,54,LANAUDIÈRE ,LANAUDIÈRE,PLACE_NAME
jul-2021_OCR.pdf,54,"950, boul. Moody, bur. 200, ","950, boul. Moody, bur",FULL_ADDRESS
jul-2021_OCR.pdf,54,"462, Boul. Sainte-Foy ","462, Boul. Sainte-Foy",FULL_ADDRESS
jul-2021_OCR.pdf,56,sHERBROOKE ,sHERBROOKE,CITY
jul-2021_OCR.pdf,56,"RÉZO T. 514-521-7778 #226 2075, Plessis, bureau 207 rezosante.org  info@rezosante.org   ","2075, Plessis, bureau 207",FULL_ADDRESS
jul-2021_OCR.pdf,56,"COMMunAuTÉ CHRÉTIEnnE  sAInT-PIERRE-APôTRE T. 514-524-3791   1201, Visitation ","1201, Visitation",FULL_ADDRESS
jul-2021_OCR.pdf,56,"FOI ET FIERTÉ T. 514-866-0641   110, rue Ste-catherine E. ","110, rue Ste-catherine E.",FULL_ADDRESS
jul-2021_OCR.pdf,56,FOndATIOn QuÉBÉCOIsE du sIdA T. 514-315-8839 ,FOndATIOn QuÉBÉCOIsE du sIdA,PLACE_NAME
jul-2021_OCR.pdf,56,"RÉZO T. 514-521-7778 #226 2075, Plessis, bureau 207 rezosante.org  info@rezosante.org   ","2075, Plessis, bureau 207",FULL_ADDRESS
jul-2021_OCR.pdf,56,"RÉsEAu dE LA sAnTÉ sExuELLE  dEs sOuRds du QuÉBEC 2075, Plessis, bureau 320 T. 438-476-7260 www.rsssq.org ","2075, Plessis, bureau 320",FULL_ADDRESS
jul-2021_OCR.pdf,56,GRIs EsTRIE T. 819-823-6704  grisestrie.org ,GRIs EsTRIE,PLACE_NAME
jul-2021_OCR.pdf,56,"MOnTÉRÉGIE ÉMIss-èRE T. 450-651-9229 ou 1 888 227-7432 462, boul. Sainte-Foy, Longueuil ","462, boul. Sainte-Foy, Longueuil",FULL_ADDRESS
jul-2021_OCR.pdf,56,"LEs LudOVOREs T. 514-528-8424, christian Facebook.com/Les-Soir-Ludovores ccLgBTQ+,  2075, rue Plessis.   ","2075, rue Plessis",FULL_ADDRESS
jul-2021_OCR.pdf,56,RIVE-sud MOnTRÉAL ,RIVE-sud MOnTRÉAL,PLACE_NAME
jul-2021_OCR.pdf,56,GROuPE GAI AMICAL LAVAL- LAuREnTIdEs-LAnAudIèRE  groupegalll@hotmail.com.  ,GROuPE GAI,PLACE_NAME
jul-2021_OCR.pdf,56,CHœuR GAI dE MOnTRÉAL T. 514-933-2942  chœur hommes Facebook.com/choeurgaidemon- treal ,CHœuR GAI dE MOnTRÉAL,PLACE_NAME
jul-2021_OCR.pdf,56,"RuGBy ARMAdA MTL RFC T. 514-443-0300, Nicolas wegel armadamontrealrfc.ca,  Facebook.com/armadamontreal  ",RuGBy ARMAdA MTL,PLACE_NAME
jul-2021_OCR.pdf,56,SHERBROOKE ,SHERBROOKE,PLACE_NAME
jul-2021_OCR.pdf,56,CENTRE DE RESSOURCES ET ,CENTRE DE RESSOURCES ET,PLACE_NAME
jul-2021_OCR.pdf,56,"2075, Plessis, bureau 207 ","2075, Plessis, bureau 207",FULL_ADDRESS
jul-2021_OCR.pdf,56,"T. 514-524-3791 1201, Visitation ","1201, Visitation",FULL_ADDRESS
jul-2021_OCR.pdf,56,"110, rue Ste-Catherine E. ","110, rue Ste-Catherine E.",FULL_ADDRESS
jul-2021_OCR.pdf,56,Coalition des orga - nismes commu- nautaires de lutte contre le sida. ,Coalition des orga - nismes,PLACE_NAME
jul-2021_OCR.pdf,56,"2075, Plessis, bureau 207 ","2075, Plessis, bureau 207",FULL_ADDRESS
jul-2021_OCR.pdf,56,RÉSEAUDE LA SANTÉ SEXUELLE ,RÉSEAUDE LA SANTÉ,PLACE_NAME
jul-2021_OCR.pdf,56,"2075, Plessis, bureau 320 ","2075, Plessis, bureau 320",FULL_ADDRESS
jul-2021_OCR.pdf,56,BEAUCE ,BEAUCE,PLACE_NAME
jul-2021_OCR.pdf,56,GRIS ESTRIE ,GRIS ESTRIE,PLACE_NAME
jul-2021_OCR.pdf,56,"462, boul. Sainte -Foy, Longueuil ","462, boul. Sainte -Foy, Longueuil",FULL_ADDRESS
jul-2021_OCR.pdf,56,CLINIQUE SIDEP MONTÉRÉGIE ,CLINIQUE SIDEP MONTÉRÉGIE,PLACE_NAME
jul-2021_OCR.pdf,56,BLITSS ,BLITSS,PLACE_NAME
jul-2021_OCR.pdf,56,"BRIDGE, CLUB ARC-EN-CIEL ",CLUB ARC-EN-CIEL,PLACE_NAME
jul-2021_OCR.pdf,56,"CCLGBTQ+, 2075, rue Plessis. ","2075, rue Plessis",FULL_ADDRESS
jul-2021_OCR.pdf,56,QUEER TANGO MONTRÉAL ,QUEER TANGO MONTRÉAL,PLACE_NAME
jul-2021_OCR.pdf,56,RIVE-SUD MONTRÉAL ,RIVE-SUD MONTRÉAL,PLACE_NAME
jul-2021_OCR.pdf,56,LOISIRS POUR FEMMESGAIES ,LOISIRS POUR FEMMESGAIES,PLACE_NAME
jul-2021_OCR.pdf,56,SAGUENAY LAC-SAINT-JEAN ,SAGUENAY LAC-SAINT-JEAN,PLACE_NAME
jul-2021_OCR.pdf,56,SAGUENAY-LAC-SAINT-JEAN ,SAGUENAY-LAC-SAINT-JEAN,PLACE_NAME
jul-2021_OCR.pdf,56,GROUPE GAI AMICAL LAVAL- ,GROUPE GAI,PLACE_NAME
jul-2021_OCR.pdf,56,CH·UR GAI DE MONTRÉAL ,CH·UR GAI DE MONTRÉAL,PLACE_NAME
jul-2021_OCR.pdf,56,DANSE COUNTRY-CLUB BOLO ,DANSE COUNTRY-CLUB BOLO,PLACE_NAME
jul-2021_OCR.pdf,56,RUGBY ARMADA MTL RFC ,RUGBY ARMADA MTL,PLACE_NAME
jul-2021_OCR.pdf,56,CLUB DE TENNIS DE ,CLUB DE TENNIS DE,PLACE_NAME
jul-2021_OCR.pdf,56,PARC DES FAUBOURGS ,PARC DES FAUBOURGS,PLACE_NAME
jul-2021_OCR.pdf,57,"2075, rue Plessis, bureau 320 Mtl. H2L 2Y4 ","2075, rue Plessis, bureau 320 Mtl. H2L 2Y4",FULL_ADDRESS
jul-2021_OCR.pdf,57,"1273, RuE sTE-CATHERInE EsT,   TÉL. 514-524-3256 ","1273, RuE sTE-CATHERInE EsT,",FULL_ADDRESS
jul-2021_OCR.pdf,57,"CLuB BOLO | dEs RETROuVAILLEs  POuR LA sAIsOn EsTIVALE Notre longue période d’inactivité touche à sa fin et nous avons hâte de vous retrouver, les amoureux de la danse country. Une série de trois rencontres sous forme de pique- nique aura lieu en plein air au parc Maison- neuve, et cela, dès midi, dans le respect des mesures sanitaires. cowgirls & cowboys, mettez à l’agenda nos rendez-vous du  10 juillet (Summer Stomp), du 14 août (Fes- tivité de la Fierté) et du 11 septembre (La ren- trée). Nous offrirons des repasses de danses connues pour délier vos jambes (et votre mémoire) vers 13h30.  En cas de pluie, notez que l’événement sera remis au lendemain (dimanche). Si vous êtes intéressés ou que vous souhaitez vous initier à la danse en ligne, n’hésitez pas à consulter notre site  internet clubbolo.com ou notre page Face- book.  Vous y trouverez tous les détails de nos prochaines rencontres. ",parc Maison- neuve,PLACE_NAME
jul-2021_OCR.pdf,57,"ARMAdA MOnTRÉAL RFC REPREnd  L'EnTRAÎnEMEnT ET RECRuTE! Avec respect des consignes sanitaires, l'équipe de rugby Armada reprend ses  activités au Parc des Faubourgs, les lundis et les jeudis soirs! Initiation au rugby, cardio et plaisir sont au rendez-vous! Si vous aimeriez vous joindre à l'équipe, écrivez-nous sur ",ARMAdA MOnTRÉAL,PLACE_NAME
jul-2021_OCR.pdf,57,"ARMAdA MOnTRÉAL RFC REPREnd  L'EnTRAÎnEMEnT ET RECRuTE! Avec respect des consignes sanitaires, l'équipe de rugby Armada reprend ses  activités au Parc des Faubourgs, les lundis et les jeudis soirs! Initiation au rugby, cardio et plaisir sont au rendez-vous! Si vous aimeriez vous joindre à l'équipe, écrivez-nous sur ",Parc des Faubourgs,PLACE_NAME
jul-2021_OCR.pdf,57,"EnsEMBLE | HOsAnnA dE MICHEL  TREMBLAy En suPPLÉMEnTAIREs  Au CABARET MAdO!  Nouvelle résidence pour Hosanna de Michel Tremblay. Après l'immense succès à la comédie de Montréal, on recidive tous les lundis de juillet au cabaret Mado.  Les billets sont présentement en vente : www.lepoint- devente.com  ",CABARET MAdO,PLACE_NAME
jul-2021_OCR.pdf,57,"EnsEMBLE | HOsAnnA dE MICHEL  TREMBLAy En suPPLÉMEnTAIREs  Au CABARET MAdO!  Nouvelle résidence pour Hosanna de Michel Tremblay. Après l'immense succès à la comédie de Montréal, on recidive tous les lundis de juillet au cabaret Mado.  Les billets sont présentement en vente : www.lepoint- devente.com  ",cabaret Mado,PLACE_NAME
jul-2021_OCR.pdf,57,ÉQUIPE MONTRÉAL ÉQUIPEMONTRÉAL ,ÉQUIPE MONTRÉAL,PLACE_NAME
jul-2021_OCR.pdf,57,ETMARCHEÀ LA MONTAGNE! ,ETMARCHEÀ LA MONTAGNE,PLACE_NAME
jul-2021_OCR.pdf,57,"Royal,à côtédu Monument Georges-Étienne ","Royal,à côtédu Monument Georges-Étienne",FULL_ADDRESS
jul-2021_OCR.pdf,57,CLUB BOLO | DES RETROUVAILLES ,CLUB BOLO | DES RETROUVAILLES,PLACE_NAME
jul-2021_OCR.pdf,57,nique aura lieuen plein air au parc Maison- ,parc Maison-,PLACE_NAME
jul-2021_OCR.pdf,57,"Avec respect des consignes sanitaires, l'équipede rugby Armada reprend ses activitésau Parc des Faubourgs, les lundis et ",Parc des Faubourgs,PLACE_NAME
jul-2021_OCR.pdf,57,AU CABARET MADO! ,CABARET MADO,PLACE_NAME
jul-2021_OCR.pdf,57,"Comédiede Montréal , on recidive tous les ",Comédiede Montréal,PLACE_NAME
jul-2021_OCR.pdf,57,lundis de juillet au Cabaret Mado. Lesbillets ,Cabaret Mado,PLACE_NAME
jul-2021_OCR.pdf,57,St-Jean-de-Matha · Samedi24/7: Véloroutedes ,St-Jean,PLACE_NAME
jul-2021_OCR.pdf,57,"parc des Grands-Jardins, Charlevoix · Samedi 31/7: rando au MontHereford, ",parc des Grands-Jardins,PLACE_NAME
jul-2021_OCR.pdf,57,"514 528.8424 | 2075, rue Plessis, bureau 110 Montréal ","2075, rue Plessis, bureau 110 Montréal",FULL_ADDRESS
jul-2021_OCR.pdf,57,LA TRIBUNE RADIO DE LA COMMUNAUTÉ LGBTQI2+ ,LA TRIBUNE RADIO DE LA COMMUNAUTÉ LGBTQI2+,PLACE_NAME
jul-2021_OCR.pdf,57,"1611, rue Dorion,Montréal| 514 597-0554# 225 maisonpleincoeur.org ","1611, rue Dorion,Montréal|",FULL_ADDRESS
jul-2021_OCR.pdf,57,RSSSQ ,RSSSQ,PLACE_NAME
jul-2021_OCR.pdf,57,INFOATQ1980@GMAIL.COM ,INFOATQ1980@GMAIL.COM,PLACE_NAME
jul-2021_OCR.pdf,57,"1273, RUE STE-CATHERINE EST, TÉL . 514-524-3256 ","1273, RUE STE-CATHERINE EST,",FULL_ADDRESS
jul-2021_OCR.pdf,57,"2075, rue Plessis, bureau 320 ","2075, rue Plessis, bureau 320",FULL_ADDRESS
jul-2021_OCR.pdf,57,Mtl. H2L 2Y4 ,Mtl. H2L 2Y4,PLACE_NAME
jul-2021_OCR.pdf,57,POMPIER GAI et BI Une réalitéde tous les jours ,POMPIER GAI et BI Une,PLACE_NAME
jul-2021_OCR.pdf,57,helem montréal ,helem montréal,PLACE_NAME
jul-2021_OCR.pdf,59,PERRY ,PERRY,PLACE_NAME
jul-2021_OCR.pdf,59,CATLA ,CATLA,PLACE_NAME
jul-2021_OCR.pdf,59,CATLA ,CATLA,PLACE_NAME
jul-2021_OCR.pdf,60,ANNONCES CLASSÉES ,CLASSÉES,PLACE_NAME
jul-2021_OCR.pdf,60,VOIR MES PROPRIÉTÉS SUR JPBOURGUET.COM ,VOIR MES PROPRIÉTÉS SUR JPBOURGUET.COM,PLACE_NAME
jul-2021_OCR.pdf,60,ANNONCES CLASSÉES ,CLASSÉES,PLACE_NAME
jul-2021_OCR.pdf,60,CLUB MÉRITAS ,CLUB MÉRITAS,PLACE_NAME
jul-2021_OCR.pdf,60,VOIR MES PROPRIÉTÉS SUR JPBOURGUET.COM ,VOIR MES PROPRIÉTÉS SUR JPBOURGUET.COM,PLACE_NAME
jul-2021_OCR.pdf,60,"835, boulevard Saint-Joseph Est, Montréal ","835, boulevard Saint-Joseph Est, Montréal",FULL_ADDRESS
jul-2021_OCR.pdf,60,viacapitale ,viacapitale,PLACE_NAME
jul-2021_OCR.pdf,61,"LE GROUPE HOM 1674, RUE CARTIER,  MONTRÉAL QC H2K 4E2 Alain Lemieux COURRIEL pa@fugues.com ",MONTRÉAL QC H2K 4E2,PLACE_NAME
jul-2021_OCR.pdf,61,MAGAZINES | SITE WEB | INFOLETTRES FUGUES.COM ,FUGUES.COM,PLACE_NAME
jul-2021_OCR.pdf,61,DYNAMIQUE ,DYNAMIQUE,PLACE_NAME
jul-2021_OCR.pdf,61,FUGUES.COM ,FUGUES.COM,PLACE_NAME
jul-2021_OCR.pdf,61,"7085 , ST-LAURENT, MONTRÉAL ","7085 , ST-LAURENT, MONTRÉAL",FULL_ADDRESS
jul-2021_OCR.pdf,61,"COMPTANT OU CARTE DE CRÉDIT(VISA, ",COMPTANT OU CARTE DE CRÉDIT(VISA,PLACE_NAME
jul-2021_OCR.pdf,62,ANNONCES CLASSÉES ,CLASSÉES,PLACE_NAME
jul-2021_OCR.pdf,62,CONSTRUCTION RÉNOVATION ,CONSTRUCTION RÉNOVATION,PLACE_NAME
jul-2021_OCR.pdf,62,CONSTRUCTION RÉNOVATION ,CONSTRUCTION RÉNOVATION,PLACE_NAME
jul-2021_OCR.pdf,62,ANNONCES CLASSÉES ,CLASSÉES,PLACE_NAME
jul-2021_OCR.pdf,62,CONSTRUCTION RÉNOVATION ,CONSTRUCTION RÉNOVATION,PLACE_NAME
jul-2021_OCR.pdf,62,PA@FUGUES.COM ,PA@FUGUES.COM,PLACE_NAME
jul-2021_OCR.pdf,63,"Séance Relaxation Profonde, Reiki Se Reconnecter avec Soi Tarot de coaching Disponible aussi à distance Sur rendez-vous seulement Sérieux et non sexuel René (514) 838-1052 ","Séance Relaxation Profonde, Reiki",PLACE_NAME
jul-2021_OCR.pdf,63,ESTHÉTIQUE ÉLECTROLYSE ,ESTHÉTIQUE ÉLECTROLYSE,PLACE_NAME
jul-2021_OCR.pdf,63,"COUVRE PLANCHER, COUVERTURES PROPRES, CHARIOTS. ",COUVRE PLANCHER,PLACE_NAME
jul-2021_OCR.pdf,63,"SéanceRelaxation Profonde, Reiki ","SéanceRelaxation Profonde, Reiki",PLACE_NAME
jul-2021_OCR.pdf,63,HYPNOLOGUE MAÎTREREIKI MASSOTHÉRAPEUTE ,HYPNOLOGUE MAÎTREREIKI,PLACE_NAME
jul-2021_OCR.pdf,63,Contactez Guy 1-418-576-3773· 1-888-687-3773 ,Contactez Guy 1,PLACE_NAME
jul-2021_OCR.pdf,63,00+ ,00+,PLACE_NAME
jul-2021_OCR.pdf,63,Rapports TPS TVQ (taxes) - Rapportsgouvernementaux -Impôtsdesparticuliers - Tenue des livres - Salaires Tél.: 514.583.7633 ,Rapports TPS TVQ,PLACE_NAME
jul-2021_OCR.pdf,63,Pie-IX ,Pie-IX,PLACE_NAME
jul-2021_OCR.pdf,64,"THE BEST MASSAGE EVER ** Possibilité de massage à l’extérieur sur terrasse privée ** Suédois, Shiatsu, Lomi Lomi, Réﬂexologie.Deep Tissue François (514) 898-6795   Reçus d’assurances Métro Beaubien, Jean-Talon. 7/7   9h à 21h FaceBook / Horizon Massage ",THE BEST MASSAGE EVER,PLACE_NAME
jul-2021_OCR.pdf,64,ANNONCES CLASSÉES ,CLASSÉES,PLACE_NAME
jul-2021_OCR.pdf,64,MAGAZINES | SITE WEB | INFOLETTRES FUGUES.COM ,FUGUES.COM,PLACE_NAME
jul-2021_OCR.pdf,64,REÇU/ RMQ 514 246 1178 ,246 1178,FULL_ADDRESS
jul-2021_OCR.pdf,64,ANNONCES CLASSÉES ,CLASSÉES,PLACE_NAME
jul-2021_OCR.pdf,64,(PAS DE NUMÉROSBLOQUÉS) Virements Interac-comptant-crédits(frais) ,(PAS DE NUMÉROSBLOQUÉS) Virements,FULL_ADDRESS
jul-2021_OCR.pdf,64,"THE BEST MASSAGE EVER ** Possibilité de massage à l'extérieursur terrasse privée Suédois, Shiatsu, Lomi Lomi, Réflexologie.DeepTissue ",THE BEST MASSAGE EVER,PLACE_NAME
jul-2021_OCR.pdf,64,WWW.ESCALE-MASSAGE.COM ,WWW.ESCALE-MASSAGE.COM,PLACE_NAME
jul-2021_OCR.pdf,64,MASSOTHÉRAPIE ,MASSOTHÉRAPIE,PLACE_NAME
jul-2021_OCR.pdf,64,PA@FUGUES.COM ,PA@FUGUES.COM,PLACE_NAME
jul-2021_OCR.pdf,64,MAGAZINES | SITE WEB | INFOLETTRES FUGUES.COM ,FUGUES.COM,PLACE_NAME
jul-2021_OCR.pdf,65,"En Mauricie Trois-Rivières (Secteur Cap-de-la-Madeleine) Massage : détente, thérapeutique Reçu pour assurance Réjean Leclerc, massothérapeute agréé FQM Depuis plus de 25 ans / soir et weekend *** Access bars certifié *** 819-909-0531 Maintenant (en groupe) :  Méditation. Gestuels énergétiques avec étirements ",En Mauricie,PLACE_NAME
jul-2021_OCR.pdf,65,Berri-UQAM tempspartiel ,Berri-UQAM,PLACE_NAME
jul-2021_OCR.pdf,65,Massothérapeutecertifié Latino Avec les mesures de sécuritécontre le COVID-19 ,Massothérapeutecertifié Latino,PLACE_NAME
jul-2021_OCR.pdf,65,Christian Texto (514) 706-1511 ,Christian Texto (,PLACE_NAME
jul-2021_OCR.pdf,65,"Par Benjamin Lucas, Massothérapeuteagréé Montréalet ses environs Reçusavec FQM (514 ) 516-3546 Facebook.com/BenjaminLucasMA ",Par Benjamin Lucas,PLACE_NAME
jul-2021_OCR.pdf,65,Massage/ Détente/ MaîtreReiki ,Massage/,CITY
jul-2021_OCR.pdf,65,Massage/ Détente/ MaîtreReiki ,Détente/ MaîtreReiki,ARRONDISSEMENT
jul-2021_OCR.pdf,65,CRÉMAZIET MÉTROJARRY ,CRÉMAZIET MÉTROJARRY,PLACE_NAME
jul-2021_OCR.pdf,65,En Mauricie Trois-Rivières(Secteur Cap-de-la-Madeleine) ,En Mauricie Trois-Rivières(Secteur Cap-de-la-Madeleine,PLACE_NAME
jul-2021_OCR.pdf,65,"Reçupourassurance RéjeanLeclerc, massothérapeuteagrééFQM ","Reçupourassurance RéjeanLeclerc,",PLACE_NAME
jul-2021_OCR.pdf,66,"Sensual Relaxing Massage Avec masque, Purell, tout est désinfecté Vrai massage fort, très musculaire, sensuel sur table. Latino, sexy, 5’5, 150 lbs, musclé, barbu, tattoos, poilu, masculin, professionnel Massage Suédois, Shiatsu, Thaï, Pierres Chaudes. Table chauffante Village gai. English too Photos: http://www.bigmusclebears.com/YUL514 cardigans2001@hotmail.com (514) 554-7673 (NO calls, just text or email) ",Sensual Relaxing Massage,PLACE_NAME
jul-2021_OCR.pdf,66,"Sensual Relaxing Massage Avec masque, Purell, tout est désinfecté Vrai massage fort, très musculaire, sensuel sur table. Latino, sexy, 5’5, 150 lbs, musclé, barbu, tattoos, poilu, masculin, professionnel Massage Suédois, Shiatsu, Thaï, Pierres Chaudes. Table chauffante Village gai. English too Photos: http://www.bigmusclebears.com/YUL514 cardigans2001@hotmail.com (514) 554-7673 (NO calls, just text or email) ",Village gai,ARRONDISSEMENT
jul-2021_OCR.pdf,66,"Métro Pie IX : Stade Bon Massage sur Table: 75$/heure et plus Énergisant, musculaire, relaxant, sensuel Masculin, découpé, 6’, 175 lbs, uncut Tél.: (514) 286-2790 Texto : (514) 400-7937 homacool2@videotron.ca ",Métro Pie IX : Stade Bon Massage,PLACE_NAME
jul-2021_OCR.pdf,66,ANNONCES CLASSÉES ,CLASSÉES,PLACE_NAME
jul-2021_OCR.pdf,66,ANNONCES CLASSÉES ,CLASSÉES,PLACE_NAME
jul-2021_OCR.pdf,66,RECOMMANDÉ ,RECOMMANDÉ,PLACE_NAME
jul-2021_OCR.pdf,66,"Sensual Relaxing Massage Avec masque, Purell, tout est désinfecté Vrai massage fort, trèsmusculaire, sensuel surtable. ",Sensual Relaxing Massage,PLACE_NAME
jul-2021_OCR.pdf,66,Village gai. English too Photos: http://www.bigmusclebears.com/YUL514 ,Village gai,PLACE_NAME
jul-2021_OCR.pdf,66,MétroPie IX :Stade Bon Massage surTable: 75$/heure et plus ,MétroPie IX :Stade Bon Massage surTable,PLACE_NAME
jul-2021_OCR.pdf,66,Raphael (514) 812-1471 ,Raphael,PLACE_NAME
jul-2021_OCR.pdf,66,PA@FUGUES.COM ,PA@FUGUES.COM,PLACE_NAME
jul-2021_OCR.pdf,66,(514) 688-6966 ,(514),PLACE_NAME
jul-2021_OCR.pdf,67,"Sid Toujours bien rasé / Always clean shaven 5'10'', 150 lbs. 8 1/2'' X 6'' non-circ./uncut, Aussi/Also domination, uniformes, massage. De midi à minuit+/Noon to Midnight+ Français - English – Español Photos: www.sid3x.ca  5-1-HARD 6996 (514-273-6996)   ",Sid Toujours bien rasé / Always,PLACE_NAME
jul-2021_OCR.pdf,67,RIVE-SUD/NORD    514•662•5892 & SMS mtlboy.blogspot.ca ,RIVE-SUD,PLACE_NAME
jul-2021_OCR.pdf,67,MAGAZINES | SITE WEB | INFOLETTRES FUGUES.COM ,FUGUES.COM,PLACE_NAME
jul-2021_OCR.pdf,67,FUGUES.COM ,FUGUES.COM,PLACE_NAME
jul-2021_OCR.pdf,67,"Alexandro, 28, 5'11 "", 185lbs, 7.5 "" (Latin) ",Alexandro,PLACE_NAME
jul-2021_OCR.pdf,67,RIVE-SUD/NORD 514.662.5892 & SMS ,RIVE-SUD,PLACE_NAME
jul-2021_OCR.pdf,67,PERRYSENECAL PHOTOGRAPHY T 514.605.7641 WWW.PERRYSENECAL.COM ,WWW.PERRYSENECAL.COM,PLACE_NAME
jul-2021_OCR.pdf,68,"la Chambre de commerce lgbT du Québec tiendra son assemblée générale annuelle (AgA) le 29 septembre prochain. son président Thierry Arnaud  rappelle que la CC-lgbT-Q existe afin de mettre en valeur la contribution économique de la communauté d’affaires lgbT dans la société québécoise et canadienne. «Pour cela, la contribution des administrateur.trices est  essentielle à cette mission», affirme-t-il. bienvenue aux candidat.es! ",la Chambre de commerce lgbT du Québec,PLACE_NAME
jul-2021_OCR.pdf,69,• 82    Roulez sur deux roues à Montréal ,Montréal,CITY
jul-2021_OCR.pdf,69,• 84    5 pistes cyclables du Québec à découvrir Hors de l’île de Montréal ,Montréal,CITY
jul-2021_OCR.pdf,70,"région de monTréAl  CenTrAle de lA riVière-des-PrAiries  3400 rue du barrage, laval, QC h7e 5A2 La centrale de la rivière-des-Prairies trône fièrement entre les rives de montréal et de Laval depuis les années 1930. Découvrez l’histoire de cette centrale au fil de l’eau et de l’électrifi- cation de la région montréalaise. Laissez-vous ensuite guider jusqu’à un puits de turbine et à l’évacuateur de crues! Et pendant que vous y êtes, pourquoi ne pas profiter du sentier pédestre aménagé sur la rive montréalaise? Une façon stimulante de conjuguer découverte et plein air !  ","3400 rue du barrage, laval, QC h7e 5A2 La centrale de la rivière-des-Prairies trône fièrement entre les rives de montréal",FULL_ADDRESS
jul-2021_OCR.pdf,70,"bAsses lAurenTides  CenTrAle de CArillon  240 rue du barrage, saint-André-d'Argenteuil, QC J0V 1x0 Située à la limite du Québec et de l’Ontario, la centrale de Carillon est la plus puissante centrale aménagée sur la rivière des Outaouais. Elle est aussi la toute première centrale  construite par une équipe d’ingénieurs francophones dans les années 1960. Érigée près de Long Sault, site historique de la bataille de Dollard des Ormeaux et de ses compagnons contre les Iroquois, elle vous fascinera par l’ampleur de ses équipements. Avant ou après la visite de la centrale, vous pourrez vous rendre à l’écluse qui perce le barrage et observer les manœuvres des bateaux, dans un décor pittoresque. Et pourquoi ne pas pique-niquer dans le joli parc qui borde l’impressionnante centrale? ",bAsses lAurenTides  CenTrAle de CArillon,PLACE_NAME
